gen; best; avg; dev
2270; 47; 51.21; 15.803
2280; 47; 51.29; 15.904
2290; 47; 51.64; 16.507
2300; 47; 51.4; 15.9662
2310; 47; 51.275; 15.8921
2320; 47; 51.295; 15.9056
2330; 47; 51.545; 16.4657
2340; 47; 51.975; 17.0545
2350; 47; 51.215; 15.8584
2360; 47; 51.25; 15.9401
2370; 47; 51.25; 15.8552
2380; 47; 51.215; 15.8249
2390; 47; 51.58; 16.4047
2400; 47; 51.19; 15.7862
2410; 47; 51.18; 15.7362
2420; 47; 51.86; 16.8861
2430; 47; 51.275; 15.7391
2440; 47; 51.305; 15.7899
2450; 47; 51.19; 15.7954
2460; 47; 52.23; 17.3991
2470; 47; 51.31; 15.9146
2480; 47; 51.32; 16.0567
2490; 47; 51.55; 16.1851
2500; 47; 51.31; 15.9513
2510; 47; 55.1; 19.8504
2520; 47; 51.265; 15.988
2530; 47; 51.495; 16.2234
2540; 47; 51.27; 15.9473
2550; 47; 51.345; 15.897
2560; 47; 51.35; 15.8549
2570; 47; 51.295; 15.926
2580; 47; 51.275; 15.9512
2590; 47; 51.29; 15.9514
2600; 47; 56.14; 21.4961
2610; 47; 51.41; 15.8755
2620; 47; 51.185; 15.7753
2630; 47; 51.79; 16.6798
2640; 47; 51.27; 15.7917
2650; 47; 51.235; 15.8606
2660; 47; 51.59; 16.1178
2670; 47; 51.84; 16.347
2680; 47; 51.135; 15.7457
2690; 47; 51.545; 16.24
2700; 47; 51.51; 16.3435
2710; 47; 51.265; 15.7751
2720; 47; 51.375; 15.7916
2730; 47; 51.155; 15.7331
2740; 47; 51.845; 16.4648
2750; 47; 51.245; 15.5915
2760; 47; 51.15; 15.5922
2770; 47; 51.195; 15.6034
2780; 47; 51.095; 15.5434
2790; 47; 55.15; 20.9821
2800; 47; 51.14; 15.5274
2810; 47; 51.145; 15.5259
2820; 47; 51.13; 15.4649
2830; 47; 51.155; 15.5023
2840; 47; 51.155; 15.5593
2850; 47; 51.1; 15.6138
2860; 47; 51.085; 15.4993
2870; 47; 51.115; 15.5123
2880; 47; 51.19; 15.5179
2890; 47; 53.975; 18.4121
2900; 47; 51.165; 15.5296
2910; 47; 51.19; 15.5607
2920; 47; 51.475; 16.1484
2930; 47; 51.97; 16.7424
2940; 47; 51.245; 15.588
2950; 47; 51.095; 15.5999
2960; 47; 51.14; 15.5898
2970; 47; 51.135; 15.646
2980; 47; 51.155; 15.5747
2990; 47; 51.255; 15.6359
3000; 47; 51.2; 15.6888
3010; 47; 51.195; 15.732
