gen; best; worst; avg; dev
1480; 9; 9.455; 1.02371
1490; 9; 9.38; 0.612862
1500; 9; 9.285; 0.619496
1510; 9; 9.485; 0.899875
1520; 9; 9.705; 1.32589
1530; 9; 9.55; 1.16512
1540; 9; 9.675; 1.38542
1550; 9; 9.625; 1.57936
1560; 9; 9.8; 1.87083
1570; 9; 9.795; 1.99574
1580; 9; 9.975; 2.08911
1590; 9; 10.125; 2.30421
1600; 9; 10.29; 2.43842
1610; 9; 10.1; 2.46374
1620; 9; 10.165; 2.61874
1630; 9; 10.11; 2.48956
1640; 9; 10.45; 2.80669
1650; 9; 10.405; 2.87071
1660; 9; 10.3; 2.84077
1670; 9; 10.225; 2.86258
1680; 9; 10.605; 3.1637
1690; 9; 10.3; 2.96479
1700; 9; 10.64; 3.31518
1710; 9; 10.565; 3.05872
1720; 9; 10.225; 2.88693
1730; 9; 9.94; 2.50926
1740; 9; 9.905; 2.52111
1750; 9; 9.845; 2.49819
1760; 9; 9.885; 2.28512
1770; 9; 9.83; 2.34331
1780; 9; 9.73; 2.2488
1790; 9; 9.865; 2.32525
1800; 9; 10.045; 2.37549
1810; 9; 10.335; 2.46227
1820; 9; 10.095; 2.44458
1830; 9; 10.375; 2.52079
1840; 9; 10.55; 2.70694
1850; 9; 10.265; 2.72668
1860; 9; 10.305; 2.86391
1870; 9; 10.275; 2.76575
1880; 9; 10.645; 3.22629
1890; 9; 10.455; 3.04269
1900; 9; 10.395; 2.89292
1910; 9; 10.38; 2.91986
1920; 9; 10.36; 3.03157
1930; 9; 10.275; 2.88433
1940; 9; 10.27; 3.07524
1950; 9; 10.32; 3.03275
1960; 9; 10.365; 3.1799
1970; 9; 10.605; 3.33301
1980; 9; 10.555; 3.23682
1990; 9; 10.075; 2.73302
2000; 9; 9.975; 2.77748
2010; 9; 10.09; 2.72432
2020; 9; 10.01; 2.81423
2030; 9; 10.225; 2.83097
2040; 9; 10.275; 2.85296
2050; 9; 10.47; 3.46686
2060; 9; 10.28; 2.9802
2070; 9; 10.295; 3.08998
2080; 9; 10.215; 2.86684
2090; 9; 10.28; 2.84633
2100; 9; 10.32; 3.00958
2110; 9; 10.42; 3.11666
2120; 9; 10.54; 2.99973
2130; 9; 10.625; 3.18345
2140; 9; 10.66; 3.34281
2150; 9; 10.675; 3.30142
2160; 9; 10.37; 3.1596
2170; 9; 10.355; 3.14944
2180; 9; 10.575; 3.51914
2190; 9; 10.115; 3.04167
2200; 9; 10.195; 2.96091
2210; 9; 10.13; 2.98381
2220; 9; 10.48; 3.397
2230; 9; 10.47; 3.35098
2240; 9; 10.5; 3.25115
2250; 9; 11.12; 3.45045
2260; 9; 10.555; 3.08658
2270; 9; 10.675; 3.56362
2280; 9; 10.585; 3.26998
2290; 9; 10.58; 3.37544
2300; 9; 10.355; 3.17316
2310; 9; 10.595; 3.24361
2320; 9; 10.39; 3.18715
2330; 9; 10.52; 3.25724
2340; 9; 10.62; 3.25048
2350; 9; 10.9; 3.4641
2360; 9; 10.705; 3.32686
2370; 9; 10.24; 3.01038
2380; 9; 10.465; 2.99646
2390; 9; 10.49; 3.17173
2400; 9; 10.51; 3.24806
2410; 9; 10.87; 3.48326
2420; 9; 10.635; 3.28051
2430; 9; 10.505; 3.40294
2440; 9; 10.63; 3.4847
2450; 9; 9.88; 2.66188
2460; 9; 9.875; 2.62476
2470; 9; 10.47; 3.17161
2480; 9; 10.16; 2.71558
2490; 9; 10.045; 2.5383
2500; 9; 10.015; 2.69532
2510; 9; 10.08; 2.68209
2520; 9; 10.135; 2.7197
2530; 9; 10.17; 2.78408
2540; 9; 9.635; 1.82257
2550; 9; 9.88; 1.8643
2560; 9; 9.82; 1.902
2570; 9; 9.715; 2.00344
2580; 9; 9.97; 2.18154
2590; 9; 9.905; 2.2441
2600; 9; 9.82; 2.27104
2610; 9; 9.995; 2.25277
2620; 9; 10.425; 2.91451
2630; 9; 10.485; 2.71289
2640; 9; 10.265; 2.59514
2650; 9; 10.52; 2.92055
2660; 9; 10.705; 2.99466
2670; 9; 10.47; 3.01978
2680; 9; 10.21; 2.64875
2690; 9; 10.23; 2.6846
2700; 9; 10.02; 2.74401
2710; 9; 10.355; 3.08852
2720; 9; 10.62; 3.449
2730; 9; 10.66; 3.08616
2740; 9; 10.43; 3.16624
2750; 9; 10.145; 3.06659
2760; 9; 10.175; 2.92479
2770; 9; 10.155; 2.95313
2780; 9; 10.285; 2.99229
2790; 9; 10.285; 3.01559
2800; 9; 10.445; 3.10596
2810; 9; 10.405; 3.26205
2820; 9; 10.555; 3.41716
2830; 9; 10.58; 3.0763
2840; 9; 10.22; 3.06294
2850; 9; 10.49; 3.21868
2860; 9; 10.255; 3.00166
2870; 9; 10.145; 2.86426
2880; 9; 10.28; 2.902
2890; 9; 10.56; 3.10908
2900; 9; 10.255; 2.99499
2910; 9; 10.195; 2.9878
2920; 9; 10.96; 3.2293
2930; 9; 10.105; 2.66157
2940; 9; 10.3; 2.67208
2950; 9; 10.335; 2.72448
2960; 9; 10.005; 2.44233
2970; 9; 10.02; 2.46771
2980; 9; 9.89; 2.64157
2990; 9; 9.845; 2.51614
3000; 9; 9.54; 1.31469
3010; 9; 9.69; 1.45736
3020; 9; 9.67; 1.59094
3030; 9; 10.16; 2.01851
3040; 9; 9.835; 1.78543
3050; 9; 9.78; 1.76963
3060; 9; 9.88; 1.7764
3070; 9; 9.8; 1.89473
3080; 9; 9.88; 2.06291
3090; 9; 10.24; 2.22989
3100; 9; 10.245; 2.44438
3110; 9; 10.755; 2.67114
3120; 9; 10.645; 2.66063
3130; 9; 10.505; 2.55734
3140; 9; 10.815; 3.06607
3150; 9; 10.88; 2.80635
3160; 9; 10.53; 2.91189
3170; 9; 10.495; 2.91547
3180; 9; 10.42; 2.93489
3190; 9; 10.875; 3.25106
3200; 9; 10.355; 3.05434
3210; 9; 10.255; 3.00998
3220; 9; 10.775; 3.47913
3230; 9; 10.805; 3.21823
3240; 9; 10.535; 3.028
3250; 9; 10.785; 3.0346
3260; 9; 10.81; 3.30211
3270; 9; 10.75; 3.04754
3280; 9; 10.65; 3.1221
3290; 9; 10.915; 3.19809
3300; 9; 11.135; 3.36701
3310; 9; 11.285; 3.73548
3320; 9; 11.315; 3.79549
3330; 9; 10.965; 3.46609
3340; 9; 10.895; 3.52193
3350; 9; 11.09; 3.58774
3360; 9; 11.385; 3.6451
3370; 9; 11.2; 3.76563
3380; 9; 11.66; 3.88129
3390; 9; 11.18; 3.46376
3400; 9; 11.37; 3.5907
3410; 9; 11.475; 3.89735
3420; 9; 11.63; 3.96398
3430; 9; 11.255; 3.7363
3440; 9; 11.225; 3.85024
3450; 9; 11.36; 3.86269
3460; 9; 11.075; 3.67823
3470; 9; 11.25; 3.76796
3480; 9; 11.555; 3.86225
3490; 9; 11.865; 3.80352
3500; 9; 10.84; 3.38591
3510; 9; 11.25; 3.83504
3520; 9; 10.895; 3.29757
3530; 9; 11.06; 3.38621
3540; 9; 11.08; 3.6433
3550; 9; 11.06; 3.42
3560; 9; 10.795; 3.37979
3570; 9; 11.385; 3.79563
3580; 9; 11.515; 3.7815
3590; 9; 11.035; 3.50339
3600; 9; 9.6; 1.21244
3610; 9; 9.915; 1.34454
3620; 9; 9.76; 1.63475
3630; 9; 9.945; 1.91885
3640; 9; 10.18; 2.11367
3650; 9; 10.445; 2.30152
3660; 9; 10.275; 2.44936
3670; 9; 10.66; 2.74489
3680; 9; 10.615; 2.84021
3690; 9; 10.61; 2.88061
3700; 9; 10.585; 3.0566
3710; 9; 11.085; 3.17927
3720; 9; 11.145; 3.34873
3730; 9; 10.475; 2.94777
3740; 9; 10.8; 3.38231
3750; 9; 10.535; 3.02469
3760; 9; 10.545; 2.98462
3770; 9; 10.62; 3.12019
3780; 9; 10.575; 3.17716
3790; 9; 10.495; 3.15753
3800; 9; 10.525; 3.1685
3810; 9; 10.22; 2.8516
3820; 9; 10.055; 2.85692
3830; 9; 10.18; 2.93728
3840; 9; 10.41; 2.96511
3850; 9; 10.425; 3.08616
3860; 9; 10.785; 3.0998
3870; 9; 10.485; 3.10641
3880; 9; 10.63; 3.24855
3890; 9; 10.91; 3.35289
3900; 9; 10.895; 3.34275
3910; 9; 10.225; 3.03222
3920; 9; 10.645; 3.24946
3930; 9; 10.74; 3.21129
3940; 9; 10.705; 3.14452
3950; 9; 10.725; 3.27862
3960; 9; 10.71; 3.22116
3970; 9; 10.895; 3.38733
3980; 9; 10.745; 3.50142
3990; 9; 11.195; 3.57589
4000; 9; 11.035; 3.58103
4010; 9; 11.56; 3.96817
4020; 9; 11.265; 3.78481
4030; 9; 11.4; 3.57911
4040; 9; 11.005; 3.40073
4050; 9; 11.285; 3.54454
4060; 9; 11.605; 3.70256
4070; 9; 11.14; 3.56516
4080; 9; 11.64; 3.82889
4090; 9; 11.735; 3.82816
4100; 9; 11.56; 3.46358
4110; 9; 11.83; 3.97883
4120; 9; 11.28; 3.6334
4130; 9; 11.57; 3.69528
4140; 9; 11.43; 3.68308
4150; 9; 11.445; 3.59958
4160; 9; 11.895; 3.75419
4170; 9; 11.125; 3.2341
4180; 9; 10.945; 3.30635
4190; 9; 10.945; 3.44557
4200; 9; 11; 3.54824
4210; 9; 10.64; 3.40447
4220; 9; 10.865; 3.35511
4230; 9; 10.59; 3.4687
4240; 9; 10.935; 3.43377
4250; 9; 10.995; 3.39926
4260; 9; 11.085; 3.63425
4270; 9; 11.085; 3.97087
4280; 9; 10.41; 3.23139
4290; 9; 10.025; 2.58542
4300; 9; 10.085; 2.63397
4310; 9; 10.34; 2.67664
4320; 9; 10.27; 2.73443
4330; 9; 10.325; 2.81946
4340; 9; 9.88; 1.90672
4350; 9; 10.045; 2.09594
4360; 9; 10.22; 2.33487
4370; 9; 9.91; 2.27418
4380; 9; 9.78; 2.12876
4390; 9; 10.03; 2.19068
4400; 9; 10.46; 2.49367
4410; 9; 10.45; 2.38485
4420; 9; 10.5; 2.58263
4430; 9; 10.385; 2.58201
4440; 9; 10.345; 2.67132
4450; 9; 10.46; 2.75471
4460; 9; 10.42; 2.85895
4470; 9; 10.205; 2.8041
4480; 9; 10.345; 2.9353
4490; 9; 10.245; 2.93853
4500; 9; 10.23; 2.92354
4510; 9; 10.365; 2.98358
4520; 9; 10.3; 2.78927
4530; 9; 10.3; 2.83725
4540; 9; 10.525; 2.81058
4550; 9; 10.29; 2.85935
4560; 9; 10.44; 2.92684
4570; 9; 10.065; 2.65345
4580; 9; 10.105; 2.56203
4590; 9; 9.725; 2.18389
4600; 9; 9.92; 2.26133
4610; 9; 10.09; 2.35625
4620; 9; 10.29; 2.54871
4630; 9; 10.125; 2.50387
4640; 9; 10.27; 2.78336
4650; 9; 9.82; 2.45512
4660; 9; 9.975; 2.49487
4670; 9; 10.215; 2.73291
4680; 9; 10.03; 2.65501
4690; 9; 10.6; 2.93258
4700; 9; 10.485; 2.85128
4710; 9; 10.59; 3.38997
4720; 9; 10.69; 3.3651
4730; 9; 10.23; 2.82791
4740; 9; 10.235; 2.91029
4750; 9; 10.355; 2.9153
4760; 9; 10.395; 2.97976
4770; 9; 10.22; 3.03012
4780; 9; 10.16; 2.89213
4790; 9; 10.22; 2.87082
4800; 9; 10.415; 2.97704
4810; 9; 10.265; 2.9419
4820; 9; 10.31; 2.96208
4830; 9; 10.485; 3.2588
4840; 9; 10.115; 2.95496
4850; 9; 10.12; 2.93523
4860; 9; 10.13; 2.98548
4870; 9; 10.545; 3.25238
4880; 9; 10.395; 2.98144
4890; 9; 10.105; 2.73751
4900; 9; 10.415; 3.01708
4910; 9; 10.25; 2.90646
4920; 9; 10.07; 2.81516
4930; 9; 10.39; 3.33285
4940; 9; 10.05; 2.92874
4950; 9; 10.035; 2.8712
4960; 9; 10.015; 2.9419
4970; 9; 10.155; 2.97674
4980; 9; 10.11; 2.92539
4990; 9; 10.4; 2.84077
5000; 9; 10.195; 2.87523
5010; 9; 10.335; 3.02536
5020; 9; 10.325; 3.04949
5030; 9; 10.47; 2.95451
5040; 9; 10.59; 3.18463
5050; 9; 10.325; 3.08859
5060; 9; 10.835; 3.13333
5070; 9; 9.79; 1.83191
5080; 9; 9.655; 1.88042
5090; 9; 9.69; 1.85038
5100; 9; 9.485; 0.616259
5110; 9; 9.28; 0.521153
5120; 9; 9.37; 0.687823
5130; 9; 9.61; 1.02367
5140; 9; 9.6; 1.14891
5150; 9; 9.59; 1.17554
5160; 9; 9.54; 1.33357
5170; 9; 9.605; 1.46594
5180; 9; 9.61; 1.6118
5190; 9; 9.39; 1.06203
5200; 9; 9.665; 1.19699
5210; 9; 9.27; 0.486929
5220; 9; 9.34; 0.551725
5230; 9; 9.3; 0.538516
5240; 9; 9.305; 0.49191
5250; 9; 9.265; 0.463438
5260; 9; 9.28; 0.521153
5270; 9; 9.205; 0.450527
5280; 9; 9.345; 0.55315
5290; 9; 9.26; 0.51225
5300; 9; 9.365; 0.6941
5310; 9; 9.285; 0.577733
5320; 9; 9.415; 0.795472
5330; 9; 9.46; 0.841665
5340; 9; 9.34; 0.856971
5350; 9; 9.425; 0.868548
5360; 9; 9.47; 1.0095
5370; 9; 9.285; 0.523235
5380; 9; 9.26; 0.460869
5390; 9; 9.29; 0.515655
5400; 9; 9.43; 0.667158
5410; 9; 9.67; 0.922551
5420; 9; 9.62; 1.17712
5430; 9; 9.585; 1.36484
5440; 9; 9.76; 1.59762
5450; 9; 9.775; 1.73907
5460; 9; 9.775; 1.47118
5470; 9; 9.42; 1.01666
5480; 9; 9.265; 0.484536
5490; 9; 9.38; 0.636867
5500; 9; 9.28; 0.470744
5510; 9; 9.195; 0.420684
5520; 9; 9.31; 0.493862
5530; 9; 9.225; 0.417582
5540; 9; 9.255; 0.499975
5550; 9; 9.245; 0.53383
5560; 9; 9.3; 0.648074
5570; 9; 9.465; 0.78024
5580; 9; 9.875; 1.2039
5590; 9; 9.525; 1.05327
5600; 9; 9.55; 1.31434
5610; 9; 9.84; 1.46438
5620; 9; 10.075; 1.74625
5630; 9; 10.45; 2.03408
5640; 9; 10.425; 2.15972
5650; 9; 10.42; 2.33957
5660; 9; 10.14; 2.41462
5670; 9; 10.01; 2.27154
5680; 9; 10.14; 2.39383
5690; 9; 9.96; 2.33632
5700; 9; 9.785; 2.07576
5710; 9; 9.605; 1.96443
5720; 9; 9.605; 1.9872
5730; 9; 9.205; 0.450527
5740; 9; 9.33; 0.60918
5750; 9; 9.235; 0.435632
5760; 9; 9.32; 0.622575
5770; 9; 9.335; 0.657856
5780; 9; 9.28; 0.491528
5790; 9; 9.3; 0.714143
5800; 9; 9.375; 0.929718
5810; 9; 9.28; 0.511468
5820; 9; 9.29; 0.604897
5830; 9; 9.4; 0.8
5840; 9; 9.17; 0.375633
5850; 9; 9.28; 0.481248
5860; 9; 9.22; 0.437721
5870; 9; 9.445; 0.752977
5880; 9; 9.42; 0.789683
5890; 9; 9.615; 1.03768
5900; 9; 9.365; 0.878507
5910; 9; 9.36; 0.922171
5920; 9; 9.265; 0.484536
5930; 9; 9.21; 0.46465
5940; 9; 9.36; 0.671118
5950; 9; 9.405; 0.721786
5960; 9; 9.335; 0.789161
5970; 9; 9.33; 0.600916
5980; 9; 9.33; 0.617333
5990; 9; 9.335; 0.618688
6000; 9; 9.455; 0.931652
6010; 9; 9.865; 1.27152
6020; 9; 9.64; 1.44582
6030; 9; 9.71; 1.49195
6040; 9; 9.765; 1.68516
6050; 9; 9.715; 1.62289
6060; 9; 9.53; 1.3035
6070; 9; 9.475; 1.3709
6080; 9; 9.64; 1.5331
6090; 9; 9.87; 1.70385
6100; 9; 9.92; 1.89832
6110; 9; 9.95; 1.93067
6120; 9; 9.695; 1.7123
6130; 9; 9.725; 1.77465
6140; 9; 9.985; 1.74779
6150; 9; 10.065; 2.05202
6160; 9; 9.85; 1.77694
6170; 9; 9.96; 2.07085
6180; 9; 10.08; 1.94772
6190; 9; 10.315; 2.52701
6200; 9; 9.77; 1.88868
6210; 9; 9.86; 1.94175
6220; 9; 10.17; 1.99777
6230; 9; 10.375; 2.29224
6240; 9; 10.3; 2.36854
6250; 9; 10.525; 2.44118
6260; 9; 10.785; 2.7475
6270; 9; 10.935; 2.77142
6280; 9; 11.175; 3.01071
6290; 9; 11.31; 3.31721
6300; 9; 10.97; 3.33003
6310; 9; 10.99; 3.20935
6320; 9; 11.03; 3.43353
6330; 9; 11.33; 3.3483
6340; 9; 10.705; 3.32535
6350; 9; 11.15; 3.97209
6360; 9; 10.565; 3.32051
6370; 9; 10.36; 3.11133
6380; 9; 10.065; 2.8268
6390; 9; 10.17; 2.84975
6400; 9; 10.265; 2.98911
6410; 9; 10.52; 3.01158
6420; 9; 10.67; 2.98179
6430; 9; 10.755; 3.29772
6440; 9; 11.085; 3.46378
6450; 9; 10.49; 2.95971
6460; 9; 10.57; 3.07817
6470; 9; 10.645; 2.9494
6480; 9; 10.41; 2.93119
6490; 9; 10.71; 2.96747
6500; 9; 10.025; 2.70636
6510; 9; 10.27; 2.65464
6520; 9; 10.35; 2.72718
6530; 9; 10.4; 2.82312
6540; 9; 10.105; 2.68029
6550; 9; 10.15; 2.68282
6560; 9; 9.945; 2.45601
6570; 9; 9.88; 2.47903
6580; 9; 9.95; 2.41402
6590; 9; 9.67; 0.735595
6600; 9; 9.695; 1.12338
6610; 9; 9.985; 1.34342
6620; 9; 10.07; 1.54438
6630; 9; 10.305; 1.99799
6640; 9; 10.29; 2.01393
6650; 9; 9.91; 1.54658
6660; 9; 9.805; 1.6392
6670; 9; 10.155; 1.78353
6680; 9; 10.23; 1.95374
6690; 9; 10.145; 2.10807
6700; 9; 9.885; 1.88991
6710; 9; 9.995; 2.03838
6720; 9; 9.935; 2.0275
6730; 9; 9.945; 2.1684
6740; 9; 9.99; 2.20225
6750; 9; 10.03; 2.26254
6760; 9; 10.34; 2.39048
6770; 9; 10.24; 2.53227
6780; 9; 10.455; 2.64348
6790; 9; 10.44; 2.80114
6800; 9; 10.22; 2.84633
6810; 9; 10.555; 3.09951
6820; 9; 10.125; 2.54153
6830; 9; 10.155; 2.88981
6840; 9; 10.04; 2.74561
6850; 9; 10.085; 2.66979
6860; 9; 10.24; 2.94489
6870; 9; 10.06; 2.7634
6880; 9; 10.16; 2.81503
6890; 9; 9.87; 2.2278
6900; 9; 9.555; 0.653433
6910; 9; 9.585; 0.763397
6920; 9; 9.47; 0.684909
6930; 9; 9.435; 0.75218
6940; 9; 9.71; 1.16872
6950; 9; 9.785; 1.29568
6960; 9; 10.04; 1.61196
6970; 9; 10.065; 1.74378
6980; 9; 10.465; 2.24695
6990; 9; 10.255; 2.17944
7000; 9; 10.23; 2.31454
7010; 9; 10.435; 2.56433
7020; 9; 10.71; 2.75969
7030; 9; 10.715; 2.76835
7040; 9; 10.405; 2.70573
7050; 9; 10.355; 2.97136
7060; 9; 10.475; 2.94438
7070; 9; 10.19; 2.80605
7080; 9; 10.635; 3.13557
7090; 9; 10.525; 2.95455
7100; 9; 10.45; 2.95593
7110; 9; 10.485; 3.08865
7120; 9; 10.53; 3.05108
7130; 9; 10.505; 3.10161
7140; 9; 10.07; 2.82933
7150; 9; 10.315; 3.0489
7160; 9; 10.175; 2.85208
7170; 9; 10.17; 2.98515
7180; 9; 10.125; 2.90506
7190; 9; 10.37; 2.7337
7200; 9; 10.52; 2.95628
7210; 9; 10.285; 2.84144
7220; 9; 10.435; 3.08962
7230; 9; 10.485; 3.01493
7240; 9; 10.765; 3.4554
7250; 9; 10.895; 3.49771
7260; 9; 10.785; 3.31945
7270; 9; 10.485; 3.29238
7280; 9; 10.67; 3.47723
7290; 9; 10.595; 3.41482
7300; 9; 10.305; 2.97859
7310; 9; 10.605; 3.44078
7320; 9; 10.2; 3.0133
7330; 9; 10.25; 3.16978
7340; 9; 10.15; 3.09475
7350; 9; 10.185; 2.89323
7360; 9; 10.23; 3.17129
7370; 9; 10.195; 3.1156
7380; 9; 10.355; 2.96799
7390; 9; 10.465; 3.19981
7400; 9; 10.31; 3.01229
7410; 9; 10.79; 3.23046
7420; 9; 10.205; 2.96023
7430; 9; 10.315; 3.0242
7440; 9; 10.355; 3.09983
7450; 9; 10.735; 3.53621
7460; 9; 10.355; 3.1095
7470; 9; 10.385; 3.14591
7480; 9; 10.215; 3.08687
7490; 9; 10.35; 3.00624
7500; 9; 10.245; 2.99249
7510; 9; 10.34; 3.03717
7520; 9; 10.8; 3.54119
7530; 9; 10.77; 3.55628
7540; 9; 10.96; 3.57049
7550; 9; 10.59; 3.30937
7560; 9; 10.495; 3.28481
7570; 9; 10.66; 3.36963
7580; 9; 10.535; 3.19042
7590; 9; 10.38; 3.22112
7600; 9; 10.485; 3.37339
7610; 9; 10.815; 3.38094
7620; 9; 11.325; 3.77881
7630; 9; 11.195; 3.7851
7640; 9; 10.81; 3.43131
7650; 9; 10.805; 3.52944
7660; 9; 10.68; 3.36119
7670; 9; 10.51; 3.41905
7680; 9; 10.515; 3.4554
7690; 9; 10.865; 3.56045
7700; 9; 10.47; 3.36439
7710; 9; 10.705; 3.45079
7720; 9; 10.73; 3.40104
7730; 9; 10.875; 3.45823
7740; 9; 10.915; 3.59969
7750; 9; 10.855; 3.65978
7760; 9; 10.805; 3.73858
7770; 9; 10.79; 3.62435
7780; 9; 10.845; 3.62367
7790; 9; 10.585; 3.46883
7800; 9; 10.185; 3.13541
7810; 9; 10.015; 2.38428
7820; 9; 10.095; 2.4261
7830; 9; 10.2; 2.5
7840; 9; 10.46; 2.7071
7850; 9; 10.86; 2.8338
7860; 9; 11.135; 3.30557
7870; 9; 10.685; 2.88197
7880; 9; 10.4; 2.78029
7890; 9; 10.865; 3.28584
7900; 9; 10.69; 3.05841
7910; 9; 10.51; 3.12568
7920; 9; 10.87; 3.19736
7930; 9; 10.425; 3.39034
7940; 9; 9.675; 1.72609
7950; 9; 9.815; 1.68842
7960; 9; 10.045; 1.97306
7970; 9; 9.96; 1.99459
7980; 9; 9.91; 2.19816
7990; 9; 10.155; 2.29586
8000; 9; 10.17; 2.28716
8010; 9; 10.68; 2.70695
8020; 9; 10.245; 2.27705
8030; 9; 10.16; 2.31828
8040; 9; 10.39; 2.56864
8050; 9; 10.01; 2.49798
8060; 9; 10.165; 2.5822
8070; 9; 10.825; 3.18345
8080; 9; 10.74; 3.04013
8090; 9; 10.325; 2.71282
8100; 9; 10.275; 2.83538
8110; 9; 10.485; 2.95969
8120; 9; 10.9; 3.38821
8130; 9; 10.08; 2.64643
8140; 9; 10.37; 2.78264
8150; 9; 10.305; 2.72066
8160; 9; 10.07; 2.43621
8170; 9; 9.635; 1.93178
8180; 9; 9.785; 1.83814
8190; 9; 9.93; 1.91706
8200; 9; 9.93; 2.00627
8210; 9; 10; 2.0445
8220; 9; 9.795; 2.14545
8230; 9; 9.905; 2.16702
8240; 9; 9.82; 2.1743
8250; 9; 10.08; 2.34384
8260; 9; 10.075; 2.53167
8270; 9; 9.785; 2.13279
8280; 9; 9.97; 2.1352
8290; 9; 10.265; 2.24606
8300; 9; 10.195; 2.39728
8310; 9; 9.935; 2.37503
8320; 9; 10.18; 2.56273
8330; 9; 10.085; 2.58801
8340; 9; 9.885; 2.50635
8350; 9; 10.005; 2.5387
8360; 9; 10.17; 2.87595
8370; 9; 10.215; 2.94258
8380; 9; 10.26; 2.76268
8390; 9; 10.175; 2.799
8400; 9; 10.31; 2.88165
8410; 9; 10.43; 2.91292
8420; 9; 10.235; 2.83192
8430; 9; 10.48; 2.92397
8440; 9; 10.89; 3.19811
8450; 9; 10.71; 3.18369
8460; 9; 10.61; 3.15086
8470; 9; 10.63; 3.12779
8480; 9; 10.675; 3.1999
8490; 9; 11.35; 3.46518
8500; 9; 11.55; 3.63146
8510; 9; 11.1; 3.23265
8520; 9; 11.075; 3.29232
8530; 9; 11.18; 3.55916
8540; 9; 11.195; 3.45355
8550; 9; 11.525; 3.73355
8560; 9; 11.47; 3.57339
8570; 9; 11.525; 3.71744
8580; 9; 10.935; 3.48723
8590; 9; 11.285; 3.49768
8600; 9; 11.27; 3.82192
8610; 9; 11.325; 3.942
8620; 9; 11.055; 3.75393
8630; 9; 11.26; 3.66911
8640; 9; 10.925; 3.72685
8650; 9; 10.79; 3.57294
8660; 9; 10.915; 3.60663
8670; 9; 10.75; 3.6452
8680; 9; 11.005; 3.68578
8690; 9; 10.645; 3.65362
8700; 9; 10.715; 3.50197
8710; 9; 10.735; 3.39629
8720; 9; 10.665; 3.33358
8730; 9; 10.585; 3.32457
8740; 9; 10.965; 3.70861
8750; 9; 10.165; 2.71436
8760; 9; 10.105; 2.71919
8770; 9; 10.48; 2.89303
8780; 9; 10.495; 2.92916
8790; 9; 10.505; 2.85832
8800; 9; 10.33; 2.81089
8810; 9; 10.29; 2.84533
8820; 9; 10.57; 3.0976
8830; 9; 10.885; 3.33343
8840; 9; 10.14; 2.72404
8850; 9; 10.07; 2.72123
8860; 9; 10.02; 2.64379
8870; 9; 10.25; 2.6884
8880; 9; 10.2; 2.67395
8890; 9; 10.205; 2.68384
8900; 9; 10.39; 2.7107
8910; 9; 10.41; 2.78243
8920; 9; 10.11; 2.73457
8930; 9; 10.235; 2.76582
8940; 9; 10.66; 3.07805
8950; 9; 10.615; 3.13955
8960; 9; 10.415; 3.08428
8970; 9; 10.07; 2.66554
8980; 9; 10.4; 3.14166
8990; 9; 9.785; 2.43901
9000; 9; 9.91; 2.50637
9010; 9; 10.09; 2.583
9020; 9; 9.89; 2.51752
9030; 9; 10.15; 2.49349
9040; 9; 10.135; 2.46916
9050; 9; 9.675; 1.8972
9060; 9; 9.685; 1.92504
9070; 9; 9.7; 1.93391
9080; 9; 9.865; 2.11111
9090; 9; 9.69; 1.92715
9100; 9; 9.605; 1.78016
9104; 9; 9.805; 1.80748
gen; best; avg; dev
0; 21; 23.195; 0.791818
0; 21; 22.705; 0.760247
10; 16; 18.4; 0.818535
20; 14; 15.615; 0.718871
30; 14; 14.63; 0.736953
40; 13; 14.245; 0.524381
50; 13; 13.735; 0.724414
60; 12; 13.4; 0.685565
70; 12; 13.215; 0.615447
80; 12; 13.07; 0.809382
90; 12; 12.64; 0.768375
100; 11; 12.415; 0.626718
110; 11; 12.35; 0.545436
120; 11; 12.19; 0.619597
130; 11; 11.84; 0.674092
140; 11; 11.41; 0.609836
150; 10; 11.23; 0.589152
160; 10; 11.065; 0.671398
170; 10; 10.53; 0.677569
180; 9; 10.455; 0.798733
190; 10; 10.495; 0.79371
200; 10; 10.33; 0.566657
210; 10; 10.515; 0.860102
220; 9; 10.505; 0.969523
230; 9; 10.455; 1.14803
240; 9; 10.695; 1.65589
250; 9; 10.59; 1.70643
260; 9; 10.895; 1.96315
270; 9; 10.81; 2.18721
280; 9; 10.63; 2.25013
290; 9; 10.89; 2.37232
300; 9; 11.16; 2.71558
310; 9; 11.375; 2.66353
320; 9; 11.495; 2.90688
330; 9; 11.325; 2.87739
340; 9; 11.43; 2.79018
350; 9; 11.385; 2.89944
360; 9; 11.58; 3.01556
370; 9; 11.295; 3.1793
380; 9; 11.375; 3.09586
390; 9; 11.24; 3.22062
400; 9; 11.18; 3.1349
410; 9; 11.265; 3.31734
420; 9; 11.785; 3.25404
430; 9; 12.21; 3.61744
440; 9; 11.665; 3.00046
450; 9; 11.08; 3.01556
460; 9; 11.06; 3.03256
470; 9; 11.24; 2.97194
480; 9; 11.565; 3.10415
490; 9; 11.185; 3.22347
500; 9; 10.895; 3.13432
510; 9; 11.52; 3.24801
520; 9; 11.265; 3.30072
530; 9; 11.04; 3.1715
540; 9; 11.11; 3.19342
550; 9; 10.97; 3.34352
560; 9; 11.545; 3.69161
570; 9; 11.65; 3.69019
580; 9; 11.265; 3.6076
590; 9; 11.01; 3.69863
600; 9; 10.75; 3.57596
