it; best; temp
82110; 8; 8.95633e-175
82120; 8; 8.51846e-175
82130; 8; 8.10199e-175
82140; 8; 7.70588e-175
82150; 8; 7.32914e-175
82160; 8; 6.97082e-175
82170; 8; 6.63002e-175
82180; 8; 6.30588e-175
82190; 8; 5.99759e-175
82200; 8; 5.70436e-175
82210; 8; 5.42548e-175
82220; 8; 5.16023e-175
82230; 8; 4.90795e-175
82240; 8; 4.668e-175
82250; 8; 4.43978e-175
82260; 8; 4.22272e-175
82270; 8; 4.01627e-175
82280; 8; 3.81992e-175
82290; 8; 3.63316e-175
82300; 8; 3.45554e-175
82310; 8; 3.28659e-175
82320; 8; 3.12591e-175
82330; 8; 2.97309e-175
82340; 8; 2.82773e-175
82350; 8; 2.68949e-175
82360; 8; 2.558e-175
82370; 8; 2.43294e-175
82380; 8; 2.31399e-175
82390; 8; 2.20086e-175
82400; 8; 2.09326e-175
82410; 8; 1.99092e-175
82420; 8; 1.89359e-175
82430; 8; 1.80101e-175
82440; 8; 1.71296e-175
82450; 8; 1.62921e-175
82460; 8; 1.54956e-175
82470; 8; 1.4738e-175
82480; 8; 1.40175e-175
82490; 8; 1.33322e-175
82500; 8; 1.26804e-175
82510; 8; 1.20604e-175
82520; 8; 1.14708e-175
82530; 8; 1.091e-175
82540; 8; 1.03766e-175
82550; 8; 9.86928e-176
82560; 8; 9.38677e-176
82570; 8; 8.92786e-176
82580; 8; 8.49137e-176
82590; 8; 8.07623e-176
82600; 8; 7.68139e-176
82610; 8; 7.30584e-176
82620; 8; 6.94866e-176
82630; 8; 6.60894e-176
82640; 8; 6.28583e-176
82650; 8; 5.97852e-176
82660; 8; 5.68623e-176
82670; 8; 5.40823e-176
82680; 8; 5.14382e-176
82690; 8; 4.89234e-176
82700; 8; 4.65316e-176
82710; 8; 4.42566e-176
82720; 8; 4.20929e-176
82730; 8; 4.0035e-176
82740; 8; 3.80777e-176
82750; 8; 3.62161e-176
82760; 8; 3.44455e-176
82770; 8; 3.27615e-176
82780; 8; 3.11598e-176
82790; 8; 2.96364e-176
82800; 8; 2.81874e-176
82810; 8; 2.68094e-176
82820; 8; 2.54987e-176
82830; 8; 2.4252e-176
82840; 8; 2.30664e-176
82850; 8; 2.19386e-176
82860; 8; 2.08661e-176
82870; 8; 1.98459e-176
82880; 8; 1.88757e-176
82890; 8; 1.79528e-176
82900; 8; 1.70751e-176
82910; 8; 1.62403e-176
82920; 8; 1.54463e-176
82930; 8; 1.46912e-176
82940; 8; 1.39729e-176
82950; 8; 1.32898e-176
82960; 8; 1.264e-176
82970; 8; 1.20221e-176
82980; 8; 1.14343e-176
82990; 8; 1.08753e-176
83000; 8; 1.03436e-176
83010; 8; 9.83791e-177
83020; 8; 9.35693e-177
83030; 8; 8.89947e-177
83040; 8; 8.46438e-177
83050; 8; 8.05056e-177
83060; 8; 7.65697e-177
83070; 8; 7.28262e-177
83080; 8; 6.92657e-177
83090; 8; 6.58793e-177
83100; 8; 6.26585e-177
83110; 8; 5.95951e-177
83120; 8; 5.66815e-177
83130; 8; 5.39104e-177
83140; 8; 5.12747e-177
83150; 8; 4.87679e-177
83160; 8; 4.63836e-177
83170; 8; 4.41159e-177
83180; 8; 4.19591e-177
83190; 8; 3.99077e-177
83200; 8; 3.79567e-177
83210; 8; 3.6101e-177
83220; 8; 3.4336e-177
83230; 8; 3.26573e-177
83240; 8; 3.10607e-177
83250; 8; 2.95421e-177
83260; 8; 2.80978e-177
83270; 8; 2.67241e-177
83280; 8; 2.54176e-177
83290; 8; 2.41749e-177
83300; 8; 2.2993e-177
83310; 8; 2.18689e-177
83320; 8; 2.07997e-177
83330; 8; 1.97828e-177
83340; 8; 1.88157e-177
83350; 8; 1.78958e-177
83360; 8; 1.70208e-177
83370; 8; 1.61887e-177
83380; 8; 1.53972e-177
83390; 8; 1.46445e-177
83400; 8; 1.39285e-177
83410; 8; 1.32475e-177
83420; 8; 1.25999e-177
83430; 8; 1.19839e-177
83440; 8; 1.1398e-177
83450; 8; 1.08407e-177
83460; 8; 1.03107e-177
83470; 8; 9.80663e-178
83480; 8; 9.32719e-178
83490; 8; 8.87118e-178
83500; 8; 8.43747e-178
83510; 8; 8.02496e-178
83520; 8; 7.63262e-178
83530; 8; 7.25947e-178
83540; 8; 6.90455e-178
83550; 8; 6.56699e-178
83560; 8; 6.24593e-178
83570; 8; 5.94057e-178
83580; 8; 5.65013e-178
83590; 8; 5.3739e-178
83600; 8; 5.11117e-178
83610; 8; 4.86129e-178
83620; 8; 4.62362e-178
83630; 8; 4.39757e-178
83640; 8; 4.18257e-178
83650; 8; 3.97809e-178
83660; 8; 3.7836e-178
83670; 8; 3.59862e-178
83680; 8; 3.42268e-178
83690; 8; 3.25535e-178
83700; 8; 3.0962e-178
83710; 8; 2.94482e-178
83720; 8; 2.80085e-178
83730; 8; 2.66392e-178
83740; 8; 2.53368e-178
83750; 8; 2.40981e-178
83760; 8; 2.29199e-178
83770; 8; 2.17994e-178
83780; 8; 2.07336e-178
83790; 8; 1.97199e-178
83800; 8; 1.87558e-178
83810; 8; 1.78389e-178
83820; 8; 1.69667e-178
83830; 8; 1.61372e-178
83840; 8; 1.53483e-178
83850; 8; 1.45979e-178
83860; 8; 1.38842e-178
83870; 8; 1.32054e-178
83880; 8; 1.25598e-178
83890; 8; 1.19458e-178
83900; 8; 1.13617e-178
83910; 8; 1.08063e-178
83920; 8; 1.02779e-178
83930; 8; 9.77546e-179
83940; 8; 9.29753e-179
83950; 8; 8.84298e-179
83960; 8; 8.41065e-179
83970; 8; 7.99945e-179
83980; 8; 7.60836e-179
83990; 8; 7.23639e-179
84000; 8; 6.8826e-179
84010; 8; 6.54611e-179
84020; 8; 6.22607e-179
84030; 8; 5.92168e-179
84040; 8; 5.63217e-179
84050; 8; 5.35682e-179
84060; 8; 5.09492e-179
84070; 8; 4.84583e-179
84080; 8; 4.60892e-179
84090; 8; 4.38359e-179
84100; 8; 4.16928e-179
84110; 8; 3.96544e-179
84120; 8; 3.77157e-179
84130; 8; 3.58718e-179
84140; 8; 3.4118e-179
84150; 8; 3.245e-179
84160; 8; 3.08635e-179
84170; 8; 2.93546e-179
84180; 8; 2.79195e-179
84190; 8; 2.65545e-179
84200; 8; 2.52562e-179
84210; 8; 2.40215e-179
84220; 8; 2.28471e-179
84230; 8; 2.17301e-179
84240; 8; 2.06677e-179
84250; 8; 1.96573e-179
84260; 8; 1.86962e-179
84270; 8; 1.77822e-179
84280; 8; 1.69128e-179
84290; 8; 1.60859e-179
84300; 8; 1.52995e-179
84310; 8; 1.45515e-179
84320; 8; 1.38401e-179
84330; 8; 1.31634e-179
84340; 8; 1.25199e-179
84350; 8; 1.19078e-179
84360; 8; 1.13256e-179
84370; 8; 1.07719e-179
84380; 8; 1.02453e-179
84390; 8; 9.74438e-180
84400; 8; 9.26798e-180
84410; 8; 8.81487e-180
84420; 8; 8.38391e-180
84430; 8; 7.97402e-180
84440; 8; 7.58417e-180
84450; 8; 7.21338e-180
84460; 8; 6.86072e-180
84470; 8; 6.5253e-180
84480; 8; 6.20628e-180
84490; 8; 5.90286e-180
84500; 8; 5.61427e-180
84510; 8; 5.33979e-180
84520; 8; 5.07872e-180
84530; 8; 4.83043e-180
84540; 8; 4.59427e-180
84550; 8; 4.36965e-180
84560; 8; 4.15602e-180
84570; 8; 3.95283e-180
84580; 8; 3.75958e-180
84590; 8; 3.57578e-180
84600; 8; 3.40096e-180
84610; 8; 3.23468e-180
84620; 8; 3.07654e-180
84630; 8; 2.92613e-180
84640; 8; 2.78307e-180
84650; 8; 2.64701e-180
84660; 8; 2.5176e-180
84670; 8; 2.39451e-180
84680; 8; 2.27744e-180
84690; 8; 2.1661e-180
84700; 8; 2.0602e-180
84710; 8; 1.95948e-180
84720; 8; 1.86368e-180
84730; 8; 1.77256e-180
84740; 8; 1.6859e-180
84750; 8; 1.60348e-180
84760; 8; 1.52508e-180
84770; 8; 1.45052e-180
84780; 8; 1.37961e-180
84790; 8; 1.31216e-180
84800; 8; 1.24801e-180
84810; 8; 1.18699e-180
84820; 8; 1.12896e-180
84830; 8; 1.07377e-180
84840; 8; 1.02127e-180
84850; 8; 9.7134e-181
84860; 8; 9.23851e-181
84870; 8; 8.78684e-181
84880; 8; 8.35726e-181
84890; 8; 7.94867e-181
84900; 8; 7.56006e-181
84910; 8; 7.19045e-181
84920; 8; 6.83891e-181
84930; 8; 6.50456e-181
84940; 8; 6.18655e-181
84950; 8; 5.88409e-181
84960; 8; 5.59642e-181
84970; 8; 5.32281e-181
84980; 8; 5.06258e-181
84990; 8; 4.81507e-181
85000; 8; 4.57966e-181
85010; 8; 4.35576e-181
85020; 8; 4.14281e-181
85030; 8; 3.94027e-181
85040; 8; 3.74763e-181
85050; 8; 3.56441e-181
85060; 8; 3.39014e-181
85070; 8; 3.2244e-181
85080; 8; 3.06676e-181
85090; 8; 2.91683e-181
85100; 8; 2.77422e-181
85110; 8; 2.63859e-181
85120; 8; 2.50959e-181
85130; 8; 2.3869e-181
85140; 8; 2.2702e-181
85150; 8; 2.15921e-181
85160; 8; 2.05365e-181
85170; 8; 1.95325e-181
85180; 8; 1.85775e-181
85190; 8; 1.76693e-181
85200; 8; 1.68054e-181
85210; 8; 1.59838e-181
85220; 8; 1.52024e-181
85230; 8; 1.44591e-181
85240; 8; 1.37522e-181
85250; 8; 1.30799e-181
85260; 8; 1.24404e-181
85270; 8; 1.18322e-181
85280; 8; 1.12537e-181
85290; 8; 1.07035e-181
85300; 8; 1.01802e-181
85310; 8; 9.68252e-182
85320; 8; 9.20914e-182
85330; 8; 8.75891e-182
85340; 8; 8.33069e-182
85350; 8; 7.9234e-182
85360; 8; 7.53603e-182
85370; 8; 7.16759e-182
85380; 8; 6.81717e-182
85390; 8; 6.48388e-182
85400; 8; 6.16688e-182
85410; 8; 5.86538e-182
85420; 8; 5.57863e-182
85430; 8; 5.30589e-182
85440; 8; 5.04648e-182
85450; 8; 4.79976e-182
85460; 8; 4.5651e-182
85470; 8; 4.34192e-182
85480; 8; 4.12964e-182
85490; 8; 3.92774e-182
85500; 8; 3.73572e-182
85510; 8; 3.55308e-182
85520; 8; 3.37937e-182
85530; 8; 3.21415e-182
85540; 8; 3.05701e-182
85550; 8; 2.90755e-182
85560; 8; 2.7654e-182
85570; 8; 2.6302e-182
85580; 8; 2.50161e-182
85590; 8; 2.37931e-182
85600; 8; 2.26299e-182
85610; 8; 2.15235e-182
85620; 8; 2.04712e-182
85630; 8; 1.94704e-182
85640; 8; 1.85185e-182
85650; 8; 1.76131e-182
85660; 8; 1.6752e-182
85670; 8; 1.5933e-182
85680; 8; 1.5154e-182
85690; 8; 1.44132e-182
85700; 8; 1.37085e-182
85710; 8; 1.30383e-182
85720; 8; 1.24009e-182
85730; 8; 1.17946e-182
85740; 8; 1.12179e-182
85750; 8; 1.06695e-182
85760; 8; 1.01479e-182
85770; 8; 9.65174e-183
85780; 8; 9.17987e-183
85790; 8; 8.73106e-183
85800; 8; 8.3042e-183
85810; 8; 7.89821e-183
85820; 8; 7.51207e-183
85830; 8; 7.14481e-183
85840; 8; 6.7955e-183
85850; 8; 6.46327e-183
85860; 8; 6.14728e-183
85870; 8; 5.84674e-183
85880; 8; 5.56089e-183
85890; 8; 5.28902e-183
85900; 8; 5.03044e-183
85910; 8; 4.7845e-183
85920; 8; 4.55059e-183
85930; 8; 4.32811e-183
85940; 8; 4.11651e-183
85950; 8; 3.91526e-183
85960; 8; 3.72384e-183
85970; 8; 3.54178e-183
85980; 8; 3.36862e-183
85990; 8; 3.20393e-183
86000; 8; 3.04729e-183
86010; 8; 2.89831e-183
86020; 8; 2.75661e-183
86030; 8; 2.62184e-183
86040; 8; 2.49366e-183
86050; 8; 2.37175e-183
86060; 8; 2.25579e-183
86070; 8; 2.14551e-183
86080; 8; 2.04061e-183
86090; 8; 1.94085e-183
86100; 8; 1.84596e-183
86110; 8; 1.75571e-183
86120; 8; 1.66987e-183
86130; 8; 1.58823e-183
86140; 8; 1.51059e-183
86150; 8; 1.43673e-183
86160; 8; 1.36649e-183
86170; 8; 1.29968e-183
86180; 8; 1.23614e-183
86190; 8; 1.17571e-183
86200; 8; 1.11823e-183
86210; 8; 1.06356e-183
86220; 8; 1.01156e-183
86230; 8; 9.62106e-184
86240; 8; 9.15068e-184
86250; 8; 8.70331e-184
86260; 8; 8.2778e-184
86270; 8; 7.8731e-184
86280; 8; 7.48819e-184
86290; 8; 7.12209e-184
86300; 8; 6.77389e-184
86310; 8; 6.44272e-184
86320; 8; 6.12773e-184
86330; 8; 5.82815e-184
86340; 8; 5.54321e-184
86350; 8; 5.27221e-184
86360; 8; 5.01445e-184
86370; 8; 4.76929e-184
86380; 8; 4.53612e-184
86390; 8; 4.31435e-184
86400; 8; 4.10342e-184
86410; 8; 3.90281e-184
86420; 8; 3.712e-184
86430; 8; 3.53052e-184
86440; 8; 3.35791e-184
86450; 8; 3.19375e-184
86460; 8; 3.0376e-184
86470; 8; 2.8891e-184
86480; 8; 2.74785e-184
86490; 8; 2.61351e-184
86500; 8; 2.48573e-184
86510; 8; 2.36421e-184
86520; 8; 2.24862e-184
86530; 8; 2.13869e-184
86540; 8; 2.03413e-184
86550; 8; 1.93468e-184
86560; 8; 1.84009e-184
86570; 8; 1.75013e-184
86580; 8; 1.66457e-184
86590; 8; 1.58319e-184
86600; 8; 1.50578e-184
86610; 8; 1.43217e-184
86620; 8; 1.36215e-184
86630; 8; 1.29555e-184
86640; 8; 1.23221e-184
86650; 8; 1.17197e-184
86660; 8; 1.11467e-184
86670; 8; 1.06018e-184
86680; 8; 1.00834e-184
86690; 8; 9.59047e-185
86700; 8; 9.12159e-185
86710; 8; 8.67564e-185
86720; 8; 8.25149e-185
86730; 8; 7.84807e-185
86740; 8; 7.46438e-185
86750; 8; 7.09945e-185
86760; 8; 6.75236e-185
86770; 8; 6.42224e-185
86780; 8; 6.10825e-185
86790; 8; 5.80962e-185
86800; 8; 5.52559e-185
86810; 8; 5.25545e-185
86820; 8; 4.99851e-185
86830; 8; 4.75413e-185
86840; 8; 4.5217e-185
86850; 8; 4.30064e-185
86860; 8; 4.09038e-185
86870; 8; 3.8904e-185
86880; 8; 3.7002e-185
86890; 8; 3.5193e-185
86900; 8; 3.34724e-185
86910; 8; 3.18359e-185
86920; 8; 3.02795e-185
86930; 8; 2.87991e-185
86940; 8; 2.73911e-185
86950; 8; 2.6052e-185
86960; 8; 2.47783e-185
86970; 8; 2.35669e-185
86980; 8; 2.24147e-185
86990; 8; 2.13189e-185
87000; 8; 2.02766e-185
87010; 8; 1.92853e-185
87020; 8; 1.83424e-185
87030; 8; 1.74457e-185
87040; 8; 1.65927e-185
87050; 8; 1.57815e-185
87060; 8; 1.501e-185
87070; 8; 1.42761e-185
87080; 8; 1.35782e-185
87090; 8; 1.29143e-185
87100; 8; 1.2283e-185
87110; 8; 1.16824e-185
87120; 8; 1.11113e-185
87130; 8; 1.05681e-185
87140; 8; 1.00514e-185
87150; 8; 9.55998e-186
87160; 8; 9.09259e-186
87170; 8; 8.64806e-186
87180; 8; 8.22526e-186
87190; 8; 7.82312e-186
87200; 8; 7.44065e-186
87210; 8; 7.07688e-186
87220; 8; 6.73089e-186
87230; 8; 6.40182e-186
87240; 8; 6.08884e-186
87250; 8; 5.79115e-186
87260; 8; 5.50802e-186
87270; 8; 5.23874e-186
87280; 8; 4.98262e-186
87290; 8; 4.73902e-186
87300; 8; 4.50733e-186
87310; 8; 4.28696e-186
87320; 8; 4.07738e-186
87330; 8; 3.87803e-186
87340; 8; 3.68844e-186
87350; 8; 3.50811e-186
87360; 8; 3.3366e-186
87370; 8; 3.17347e-186
87380; 8; 3.01832e-186
87390; 8; 2.87076e-186
87400; 8; 2.73041e-186
87410; 8; 2.59692e-186
87420; 8; 2.46995e-186
87430; 8; 2.3492e-186
87440; 8; 2.23435e-186
87450; 8; 2.12511e-186
87460; 8; 2.02121e-186
87470; 8; 1.9224e-186
87480; 8; 1.82841e-186
87490; 8; 1.73902e-186
87500; 8; 1.654e-186
87510; 8; 1.57314e-186
87520; 8; 1.49622e-186
87530; 8; 1.42307e-186
87540; 8; 1.3535e-186
87550; 8; 1.28733e-186
87560; 8; 1.22439e-186
87570; 8; 1.16453e-186
87580; 8; 1.1076e-186
87590; 8; 1.05345e-186
87600; 8; 1.00194e-186
87610; 8; 9.52959e-187
87620; 8; 9.06369e-187
87630; 8; 8.62057e-187
87640; 8; 8.19911e-187
87650; 8; 7.79825e-187
87660; 8; 7.417e-187
87670; 8; 7.05438e-187
87680; 8; 6.70949e-187
87690; 8; 6.38147e-187
87700; 8; 6.06948e-187
87710; 8; 5.77274e-187
87720; 8; 5.49051e-187
87730; 8; 5.22208e-187
87740; 8; 4.96678e-187
87750; 8; 4.72395e-187
87760; 8; 4.493e-187
87770; 8; 4.27334e-187
87780; 8; 4.06441e-187
87790; 8; 3.8657e-187
87800; 8; 3.67671e-187
87810; 8; 3.49696e-187
87820; 8; 3.32599e-187
87830; 8; 3.16338e-187
87840; 8; 3.00873e-187
87850; 8; 2.86163e-187
87860; 8; 2.72173e-187
87870; 8; 2.58866e-187
87880; 8; 2.4621e-187
87890; 8; 2.34173e-187
87900; 8; 2.22724e-187
87910; 8; 2.11835e-187
87920; 8; 2.01479e-187
87930; 8; 1.91628e-187
87940; 8; 1.8226e-187
87950; 8; 1.73349e-187
87960; 8; 1.64874e-187
87970; 8; 1.56813e-187
87980; 8; 1.49147e-187
87990; 8; 1.41855e-187
88000; 8; 1.3492e-187
88010; 8; 1.28324e-187
88020; 8; 1.2205e-187
88030; 8; 1.16083e-187
88040; 8; 1.10408e-187
88050; 8; 1.0501e-187
88060; 8; 9.98758e-188
88070; 8; 9.49929e-188
88080; 8; 9.03487e-188
88090; 8; 8.59316e-188
88100; 8; 8.17304e-188
88110; 8; 7.77346e-188
88120; 8; 7.39342e-188
88130; 8; 7.03196e-188
88140; 8; 6.68816e-188
88150; 8; 6.36118e-188
88160; 8; 6.05018e-188
88170; 8; 5.75439e-188
88180; 8; 5.47306e-188
88190; 8; 5.20548e-188
88200; 8; 4.95099e-188
88210; 8; 4.70893e-188
88220; 8; 4.47871e-188
88230; 8; 4.25975e-188
88240; 8; 4.05149e-188
88250; 8; 3.85342e-188
88260; 8; 3.66502e-188
88270; 8; 3.48584e-188
88280; 8; 3.31542e-188
88290; 8; 3.15333e-188
88300; 8; 2.99916e-188
88310; 8; 2.85253e-188
88320; 8; 2.71307e-188
88330; 8; 2.58043e-188
88340; 8; 2.45427e-188
88350; 8; 2.33429e-188
88360; 8; 2.22016e-188
88370; 8; 2.11162e-188
88380; 8; 2.00838e-188
88390; 8; 1.91019e-188
88400; 8; 1.8168e-188
88410; 8; 1.72798e-188
88420; 8; 1.6435e-188
88430; 8; 1.56315e-188
88440; 8; 1.48673e-188
88450; 8; 1.41404e-188
88460; 8; 1.34491e-188
88470; 8; 1.27916e-188
88480; 8; 1.21662e-188
88490; 8; 1.15714e-188
88500; 8; 1.10057e-188
88510; 8; 1.04676e-188
88520; 8; 9.95583e-189
88530; 8; 9.46909e-189
88540; 8; 9.00615e-189
88550; 8; 8.56584e-189
88560; 8; 8.14706e-189
88570; 8; 7.74875e-189
88580; 8; 7.36991e-189
88590; 8; 7.0096e-189
88600; 8; 6.6669e-189
88610; 8; 6.34096e-189
88620; 8; 6.03095e-189
88630; 8; 5.7361e-189
88640; 8; 5.45566e-189
88650; 8; 5.18893e-189
88660; 8; 4.93525e-189
88670; 8; 4.69396e-189
88680; 8; 4.46448e-189
88690; 8; 4.24621e-189
88700; 8; 4.03861e-189
88710; 8; 3.84116e-189
88720; 8; 3.65337e-189
88730; 8; 3.47476e-189
88740; 8; 3.30488e-189
88750; 8; 3.1433e-189
88760; 8; 2.98963e-189
88770; 8; 2.84346e-189
88780; 8; 2.70445e-189
88790; 8; 2.57223e-189
88800; 8; 2.44647e-189
88810; 8; 2.32686e-189
88820; 8; 2.2131e-189
88830; 8; 2.10491e-189
88840; 8; 2.002e-189
88850; 8; 1.90412e-189
88860; 8; 1.81103e-189
88870; 8; 1.72249e-189
88880; 8; 1.63827e-189
88890; 8; 1.55818e-189
88900; 8; 1.482e-189
88910; 8; 1.40955e-189
88920; 8; 1.34063e-189
88930; 8; 1.27509e-189
88940; 8; 1.21275e-189
88950; 8; 1.15346e-189
88960; 8; 1.09707e-189
88970; 8; 1.04343e-189
88980; 8; 9.92418e-190
88990; 8; 9.43899e-190
89000; 8; 8.97752e-190
89010; 8; 8.53861e-190
89020; 8; 8.12116e-190
89030; 8; 7.72412e-190
89040; 8; 7.34649e-190
89050; 8; 6.98732e-190
89060; 8; 6.64571e-190
89070; 8; 6.3208e-190
89080; 8; 6.01178e-190
89090; 8; 5.71786e-190
89100; 8; 5.43832e-190
89110; 8; 5.17244e-190
89120; 8; 4.91956e-190
89130; 8; 4.67904e-190
89140; 8; 4.45028e-190
89150; 8; 4.23271e-190
89160; 8; 4.02577e-190
89170; 8; 3.82895e-190
89180; 8; 3.64176e-190
89190; 8; 3.46371e-190
89200; 8; 3.29437e-190
89210; 8; 3.13331e-190
89220; 8; 2.98012e-190
89230; 8; 2.83442e-190
89240; 8; 2.69585e-190
89250; 8; 2.56405e-190
89260; 8; 2.43869e-190
89270; 8; 2.31947e-190
89280; 8; 2.20607e-190
89290; 8; 2.09821e-190
89300; 8; 1.99563e-190
89310; 8; 1.89807e-190
89320; 8; 1.80527e-190
89330; 8; 1.71701e-190
89340; 8; 1.63307e-190
89350; 8; 1.55323e-190
89360; 8; 1.47729e-190
89370; 8; 1.40506e-190
89380; 8; 1.33637e-190
89390; 8; 1.27104e-190
89400; 8; 1.2089e-190
89410; 8; 1.14979e-190
89420; 8; 1.09358e-190
89430; 8; 1.04011e-190
89440; 8; 9.89263e-191
89450; 8; 9.40898e-191
89460; 8; 8.94898e-191
89470; 8; 8.51147e-191
89480; 8; 8.09534e-191
89490; 8; 7.69956e-191
89500; 8; 7.32313e-191
89510; 8; 6.9651e-191
89520; 8; 6.62458e-191
89530; 8; 6.30071e-191
89540; 8; 5.99266e-191
89550; 8; 5.69968e-191
89560; 8; 5.42103e-191
89570; 8; 5.15599e-191
89580; 8; 4.90392e-191
89590; 8; 4.66417e-191
89600; 8; 4.43614e-191
89610; 8; 4.21925e-191
89620; 8; 4.01297e-191
89630; 8; 3.81678e-191
89640; 8; 3.63018e-191
89650; 8; 3.4527e-191
89660; 8; 3.2839e-191
89670; 8; 3.12335e-191
89680; 8; 2.97065e-191
89690; 8; 2.82541e-191
89700; 8; 2.68728e-191
89710; 8; 2.5559e-191
89720; 8; 2.43094e-191
89730; 8; 2.31209e-191
89740; 8; 2.19906e-191
89750; 8; 2.09154e-191
89760; 8; 1.98929e-191
89770; 8; 1.89203e-191
89780; 8; 1.79953e-191
89790; 8; 1.71155e-191
89800; 8; 1.62787e-191
89810; 8; 1.54829e-191
89820; 8; 1.47259e-191
89830; 8; 1.4006e-191
89840; 8; 1.33212e-191
89850; 8; 1.267e-191
89860; 8; 1.20505e-191
89870; 8; 1.14614e-191
89880; 8; 1.0901e-191
89890; 8; 1.03681e-191
89900; 8; 9.86118e-192
89910; 8; 9.37907e-192
89920; 8; 8.92053e-192
89930; 8; 8.48441e-192
89940; 8; 8.0696e-192
89950; 8; 7.67508e-192
89960; 8; 7.29985e-192
89970; 8; 6.94296e-192
89980; 8; 6.60352e-192
89990; 8; 6.28067e-192
90000; 8; 5.97361e-192
90010; 8; 5.68156e-192
90020; 8; 5.40379e-192
90030; 8; 5.1396e-192
90040; 8; 4.88833e-192
90050; 8; 4.64934e-192
90060; 8; 4.42203e-192
90070; 8; 4.20584e-192
90080; 8; 4.00022e-192
90090; 8; 3.80465e-192
90100; 8; 3.61864e-192
90110; 8; 3.44172e-192
90120; 8; 3.27346e-192
90130; 8; 3.11342e-192
90140; 8; 2.9612e-192
90150; 8; 2.81643e-192
90160; 8; 2.67874e-192
90170; 8; 2.54777e-192
90180; 8; 2.42321e-192
90190; 8; 2.30474e-192
90200; 8; 2.19206e-192
90210; 8; 2.08489e-192
90220; 8; 1.98296e-192
90230; 8; 1.88602e-192
90240; 8; 1.79381e-192
90250; 8; 1.70611e-192
90260; 8; 1.6227e-192
90270; 8; 1.54337e-192
90280; 8; 1.46791e-192
90290; 8; 1.39615e-192
90300; 8; 1.32789e-192
90310; 8; 1.26297e-192
90320; 8; 1.20122e-192
90330; 8; 1.14249e-192
90340; 8; 1.08664e-192
90350; 8; 1.03351e-192
90360; 8; 9.82983e-193
90370; 8; 9.34925e-193
90380; 8; 8.89217e-193
90390; 8; 8.45743e-193
90400; 8; 8.04395e-193
90410; 8; 7.65068e-193
90420; 8; 7.27664e-193
90430; 8; 6.92089e-193
90440; 8; 6.58253e-193
90450; 8; 6.26071e-193
90460; 8; 5.95462e-193
90470; 8; 5.6635e-193
90480; 8; 5.38661e-193
90490; 8; 5.12326e-193
90500; 8; 4.87279e-193
90510; 8; 4.63456e-193
90520; 8; 4.40797e-193
90530; 8; 4.19247e-193
90540; 8; 3.9875e-193
90550; 8; 3.79255e-193
90560; 8; 3.60713e-193
90570; 8; 3.43078e-193
90580; 8; 3.26305e-193
90590; 8; 3.10352e-193
90600; 8; 2.95179e-193
90610; 8; 2.80748e-193
90620; 8; 2.67022e-193
90630; 8; 2.53967e-193
90640; 8; 2.41551e-193
90650; 8; 2.29742e-193
90660; 8; 2.1851e-193
90670; 8; 2.07827e-193
90680; 8; 1.97666e-193
90690; 8; 1.88002e-193
90700; 8; 1.78811e-193
90710; 8; 1.70069e-193
90720; 8; 1.61754e-193
90730; 8; 1.53846e-193
90740; 8; 1.46324e-193
90750; 8; 1.39171e-193
90760; 8; 1.32367e-193
90770; 8; 1.25895e-193
90780; 8; 1.1974e-193
90790; 8; 1.13886e-193
90800; 8; 1.08318e-193
90810; 8; 1.03023e-193
90820; 8; 9.79858e-194
90830; 8; 9.31953e-194
90840; 8; 8.8639e-194
90850; 8; 8.43055e-194
90860; 8; 8.01838e-194
90870; 8; 7.62636e-194
90880; 8; 7.25351e-194
90890; 8; 6.89889e-194
90900; 8; 6.5616e-194
90910; 8; 6.2408e-194
90920; 8; 5.93569e-194
90930; 8; 5.6455e-194
90940; 8; 5.36949e-194
90950; 8; 5.10698e-194
90960; 8; 4.8573e-194
90970; 8; 4.61982e-194
90980; 8; 4.39396e-194
90990; 8; 4.17914e-194
91000; 8; 3.97482e-194
91010; 8; 3.7805e-194
91020; 8; 3.59567e-194
91030; 8; 3.41988e-194
91040; 8; 3.25268e-194
91050; 8; 3.09366e-194
91060; 8; 2.94241e-194
91070; 8; 2.79855e-194
91080; 8; 2.66173e-194
91090; 8; 2.5316e-194
91100; 8; 2.40783e-194
91110; 8; 2.29011e-194
91120; 8; 2.17815e-194
91130; 8; 2.07166e-194
91140; 8; 1.97038e-194
91150; 8; 1.87404e-194
91160; 8; 1.78242e-194
91170; 8; 1.69528e-194
91180; 8; 1.6124e-194
91190; 8; 1.53357e-194
91200; 8; 1.45859e-194
91210; 8; 1.38728e-194
91220; 8; 1.31946e-194
91230; 8; 1.25495e-194
91240; 8; 1.1936e-194
91250; 8; 1.13524e-194
91260; 8; 1.07974e-194
91270; 8; 1.02695e-194
91280; 8; 9.76743e-195
91290; 8; 9.28991e-195
91300; 8; 8.83572e-195
91310; 8; 8.40375e-195
91320; 8; 7.99289e-195
91330; 8; 7.60212e-195
91340; 8; 7.23045e-195
91350; 8; 6.87695e-195
91360; 8; 6.54074e-195
91370; 8; 6.22096e-195
91380; 8; 5.91682e-195
91390; 8; 5.62755e-195
91400; 8; 5.35242e-195
91410; 8; 5.09074e-195
91420; 8; 4.84185e-195
91430; 8; 4.60514e-195
